C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\fazenda\2015-11-03-7-68.txtΓ"








   Prefeitura lança novo canal de comunicação com as empresas  Novo Domicílio Eletrônico do Cidadão Paulistano – DEC trará mais segurança e rapidez à comunicação entre a Secretaria de Finanças e Desenvolvimento Econômico e as pessoas jurídicas    3/11/2015  A Prefeitura de São Paulo acaba
de lançar o Domicílio Eletrônico do Cidadão Paulistano – DEC, um novo canal de
comunicação com o contribuinte que visa garantir mais segurança e rapidez no
processo de comunicação entre a Secretaria Municipal de Finanças e
Desenvolvimento Econômico e as pessoas jurídicas. O sistema funciona como uma
caixa postal de e-mail que, inicialmente, enviará dois tipos de mensagens:
aviso ou notificação. Sem efeito jurídico, os avisos têm como objetivo informar
o cidadão sobre notícias de seu interesse. Já as notificações são mensagens com
efeitos jurídicos e devem ser lidas em até 10 dias do seu envio.  A partir da publicação da
Instrução Normativa SF/SUREM nº 14, de 11 de novembro de 2015, as pessoas
jurídicas terão 90 dias para efetuar o credenciamento no DEC. Para isso, é
necessário acessar o endereço  mediante o uso
de um certificado digital, e seguir o passo a passo. A Secretaria de Finanças e
Desenvolvimento Econômico iniciará o envio de avisos e a expedição de notificações
em até 30 dias após o final do período de credenciamento. Com a informatização do processo
de comunicação com o contribuinte pessoa jurídica, através do DEC, a Secretaria
de Finanças e Desenvolvimento Econômico quer tornar mais rápidos e efetivos os
comunicados sobre atualização de sistemas e outros avisos de interesse das
empresas. Graças ao DEC, não será necessário às empresas monitorarem o Diário
Oficial do Município sobre decisões de atos administrativos tributários em
geral. Regulamentado pelo Decreto nº
56.223, de 01 de julho de 2015, o DEC também evitará o extravio de
correspondências destinadas aos munícipes, mantendo o sigilo de informações.
Além disso, a centralização de todos os comunicados emitidos pelo órgão
municipal em um só local deverá reduzir custos da Administração Tributária com
impressões de documentos e envio de correspondências físicas.  Para quem aderiu ao Simples Nacional haverá um sistema
de comunicação eletrônico a ser disponibilizado no Portal do Simples Nacional.
Esse canal, dentre outras finalidades, irá cientificar o sujeito passivo de
quaisquer tipos de atos administrativos, incluídos os relativos ao
indeferimento de opção, à exclusão do regime e a ações fiscais; encaminhar
notificações e intimações; e expedir avisos em geral. Enquanto não disponível o aplicativo relativo à
comunicação eletrônica do Simples Nacional, os optantes do Simples deverão se
credenciar no DEC, visto que os avisos e notificações serão encaminhados para o
mesmo.  O lançamento do Domicílio Eletrônico
do Cidadão Paulistano – DEC representa mais um passo da Secretaria de Finanças
e Desenvolvimento Econômico no sentido de garantir o aprimoramento tecnológico
e qualidade de atendimento ao contribuinte. Clique aqui para obter outras informações.
"Γ3/11/2015Γprefeitura lançar novo canal de comunicação com o empresa novo Domicílio Eletrônico de o Cidadão Paulistano – DEC trazer mais segurança e rapidez a o comunicação entre o Secretaria de Finanças e Desenvolvimento Econômico e o pessoa jurídico 3/11/2015 o Prefeitura de São Paulo acabar de lançar o Domicílio Eletrônico de o Cidadão Paulistano – DEC , um novo canal de comunicação com o contribuinte que visar garantir mais segurança e rapidez em o processo de comunicação entre o Secretaria Municipal de Finanças e Desenvolvimento Econômico e o pessoa jurídico . o sistema funcionar como um caixa postal de e-mail que , inicialmente , enviar dois tipo de mensagem : aviso ou notificação . sem efeito jurídico , o aviso ter como objetivo informar o cidadão sobre notícia de seu interesse . já o notificação ser mensagem com efeito jurídico e dever ser lido em até 10 dia de o seu envio . a partir de o publicação de o Instrução Normativa SF/SUREM nº 14 , de 11 de novembro de 2015 , o pessoa jurídico ter 90 dia para efetuar o credenciamento em o DEC . para isso , ser necessário acessar o endereço mediante o uso de um certificado digital , e seguir o passo a passo . o Secretaria de Finanças e Desenvolvimento Econômico iniciar o envio de aviso e o expedição de notificação em até 30 dia após o final de o período de credenciamento . com o informatização de o processo de comunicação com o contribuinte pessoa jurídico , através de o DEC , o Secretaria de Finanças e Desenvolvimento Econômico querer tornar mais rápido e efetivo o comunicado sobre atualização de sistema e outro aviso de interesse de o empresa . Graças a o DEC , não ser necessário a o empresa monitorar o Diário Oficial de o Município sobre decisão de ato administrativo tributário em geral . regulamentar por o Decreto nº 56.223 , de 01 de julho de 2015 , o DEC também evitar o extravio de correspondência destinar a o munícipe , manter o sigilo de informação . além de isso , o centralização de todo o comunicado emitir por o órgão municipal em um só local dever reduzir custo de o Administração Tributária com impressão de documento e envio de correspondência físico . para quem aderir a o Simples Nacional haver um sistema de comunicação eletrônico a ser disponibilizar em o Portal de o Simples Nacional . esse canal , dentre outro finalidade , ir cientificar o sujeito passivo de qualquer tipo de ato administrativo , incluir o relativo a o indeferimento de opção , a o exclusão de o regime e a ação fiscal ; encaminhar notificação e intimação ; e expedir aviso em geral . enquanto não disponível o aplicativo relativo a o comunicação eletrônico de o Simples Nacional , o optante de o Simples dever se credenciar em o DEC , ver que o aviso e notificação ser encaminhar para o mesmo . o lançamento de o Domicílio Eletrônico de o Cidadão Paulistano – DEC representar mais um passo de o Secretaria de Finanças e Desenvolvimento Econômico em o sentido de garantir o aprimoramento tecnológico e qualidade de atendimento a o contribuinte . clicar aqui para obter outro informação .Γlancar novo canal comunicacao empresa novo domicilio eletronico cidadao paulistano - dec trazer seguranca rapidez comunicacao financas desenvolvimento economico pessoa juridico acabar lancar domicilio eletronico cidadao paulistano - dec novo canal comunicacao contribuinte visar garantir seguranca rapidez processo comunicacao municipal financas desenvolvimento economico pessoa juridico sistema funcionar caixa postal mail inicialmente enviar dois tipo mensagem aviso notificacao efeito juridico aviso ter objetivo informar cidadao sobre noticia interesse ja notificacao ser mensagem efeito juridico dever ser lido ate dia envio partir publicacao instrucao normativa sf surem novembro pessoa juridico ter dia efetuar credenciamento dec ser necessario acessar endereco mediante uso certificado digital seguir passo passo financas desenvolvimento economico iniciar envio aviso expedicao notificacao ate dia apos final periodo credenciamento informatizacao processo comunicacao contribuinte pessoa juridico atraves dec financas desenvolvimento economico querer tornar rapido efetivo comunicado sobre atualizacao sistema outro aviso interesse empresa gracas dec nao ser necessario empresa monitorar diario oficial sobre decisao ato administrativo tributario geral regulamentar decreto julho dec tambem evitar extravio correspondencia destinar municipe manter sigilo informacao alem centralizacao todo comunicado emitir orgao municipal so dever reduzir custo administracao tributaria impressao documento envio correspondencia fisico aderir simples nacional haver sistema comunicacao eletronico ser disponibilizar portal simples nacional canal dentre outro finalidade ir cientificar sujeito passivo qualquer tipo ato administrativo incluir relativo indeferimento opcao exclusao regime acao fiscal encaminhar notificacao intimacao expedir aviso geral enquanto nao disponivel aplicativo relativo comunicacao eletronico simples nacional optante simples dever credenciar dec ver aviso notificacao ser encaminhar lancamento domicilio eletronico cidadao paulistano - dec representar passo financas desenvolvimento economico sentido garantir aprimoramento tecnologico qualidade atendimento contribuinte clicar aqui obter outro informacao
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\fazenda\2015-11-03-7-70.txtΓ"








   Prefeitura reabre Programa de Parcelamento Incentivado até 14 de dezembro  Com o PPI, contribuintes com débitos de IPTU, ISS, multas de posturas e outros, com incidência até 31 de dezembro de 2014, poderão reduzir até 75% da multa e 85% dos juros; prazo para adesão inicia-se em 1º de novembro e termina dia 14 de dezembro    3/11/2015  A
 Prefeitura de São Paulo reabriu o Programa de Parcelamento Incentivado 
(PPI), direcionado aos contribuintes com dívidas de tributos e multas 
municipais, como Imposto Predial Territorial e Urbano (IPTU), Imposto 
Sobre Serviços (ISS), Taxa de Resíduos Sólidos de Saúde (TRSS) ou ainda,
 multas de posturas autuadas pelas Subprefeituras e demais órgãos, como o
 PSIU (Programa de Silêncio Urbano). Desta vez, os contribuintes com 
fatos geradores ocorridos até 31 de dezembro de 2014 também poderão 
aderir ao Programa. O prazo de adesão vai até 14 de 
dezembro de 2015. O
 PPI permite aos contribuintes parcelarem o seu débito com o Município 
ou quitá-lo com a redução de encargos moratórios. Para pagamento à 
vista, a redução é de 75% no valor das multas e 85% dos juros. Em caso 
de parcelamento, é possível reduzir 50% o valor de multas e 60% dos 
juros. A adesão ao PPI será feita via internet. Para isso, basta acessar a página do parcelamento aqui. No site, o contribuinte encontra o passo a passo para
 adesão ao PPI, assim como um Manual Detalhado e Perguntas e Respostas 
sobre como aderir ao Programa de Parcelamento Incentivado. O passo a passo começa com o desbloqueio da Senha Web (veja aqui como
 criar uma Senha Web), que possibilitará o acesso on-line ao sistema do 
Programa. Depois, o contribuinte deverá ler com atenção todas as 
instruções e informações sobre o PPI, selecionar o débito que deseja 
incluir no Programa, simular o valor do parcelamento, visualizar o 
extrato, os termos de adesão e, ao final do processo, formalizar a 
adesão. Como
 em anos anteriores, o PPI oferece aos contribuintes diferentes 
possibilidades de parcelamento e abatimentos vantajosos de multas e 
juros. O munícipe poderá parcelar a dívida em até 120 meses (10 anos), 
desde que seja respeitado o valor mínimo por parcela de R$ 40 para 
pessoas físicas e de R$ 200 para pessoas jurídicas. O valor de cada 
parcela será atualizado pela adição de juros equivalentes à taxa Selic 
acumulada, acrescidos de 1% relativos ao mês em que o pagamento estiver 
sendo efetuado. Débitos do Simples Nacional, multas de trânsito e 
contratuais, e as indenizações em razão de prejuízo causado ao 
patrimônio público ficam de fora do programa. Outras informações estão disponíveis no site do programa.
"Γ3/11/2015Γprefeitura reabrir Programa de Parcelamento incentivar até 14 de dezembro com o PPI , contribuinte com débito de IPTU , iss , multa de postura e outro , com incidência até 31 de dezembro de 2014 , poder reduzir até 75 % de o multa e 85 % de o juro ; prazo para adesão iniciar se em 1º de novembro e terminar dia 14 de dezembro 3/11/2015 o Prefeitura de São Paulo reabrir o Programa de Parcelamento Incentivado ( PPI ) , direcionar a o contribuinte com dívida de tributo e multa municipal , como Imposto Predial Territorial e Urbano ( IPTU ) , Imposto Sobre Serviços ( iss ) , Taxa de Resíduos Sólidos de Saúde ( TRSS ) ou ainda , multa de postura autuar por o Subprefeituras e demais órgão , como o PSIU ( Programa de silêncio Urbano ) . de este vez , o contribuinte com fato gerador ocorrer até 31 de dezembro de 2014 também poder aderir a o Programa . o prazo de adesão ir até 14 de dezembro de 2015 . o PPI permitir a o contribuinte parcelar o seu débito com o município ou quitar ele com o redução de encargo moratório . para pagamento a o vista , o redução ser de 75 % em o valor de o multa e 85 % de o juro . em caso de parcelamento , ser possível reduzir 50 % o valor de multa e 60 % de o juro . o adesão a o PPI ser fazer via internet . para isso , bastar acessar o página de o parcelamento aqui . em o site , o contribuinte encontrar o passo a passo para adesão a o PPI , assim como um Manual Detalhado e Perguntas e Respostas sobre como aderir a o Programa de Parcelamento Incentivado . o passo a passo começar com o desbloqueio de o Senha Web ( ver aqui como criar um Senha Web ) , que possibilitar o acesso on-line a o sistema de o Programa . depois , o contribuinte dever ler com atenção todo o instrução e informação sobre o PPI , selecionar o débito que desejar incluir em o Programa , simular o valor de o parcelamento , visualizar o extrato , o termos de adesão e , a o final de o processo , formalizar o adesão . como em ano anterior , o PPI oferecer a o contribuinte diferentes possibilidade de parcelamento e abatimento vantajoso de multa e juro . o munícipe poder parcelar o dívida em até 120 mês ( 10 ano ) , desde que ser respeitar o valor mínimo por parcela de R$ 40 para pessoa físico e de R$ 200 para pessoa jurídico . o valor de cada parcela ser atualizar por o adição de juro equivalente a o taxa Selic acumular , acrescer de 1 % relativo a o mês em que o pagamento estar ser efetuar . débito de o Simples Nacional , multa de trânsito e contratual , e o indenização em razão de prejuízo causar a o patrimônio público ficar de fora de o programa . outro informação estar disponível em o site de o programa .Γreabrir programa parcelamento incentivar ate dezembro ppi contribuinte debito iptu iss multa postura outro incidencia ate dezembro poder reduzir ate multa juro prazo adesao iniciar novembro terminar dia dezembro reabrir programa parcelamento incentivado ppi direcionar contribuinte divida tributo multa municipal imposto predial territorial urbano iptu imposto sobre servicos iss taxa residuos solidos saude trss ainda multa postura autuar subprefeituras demais orgao psiu programa silencio urbano vez contribuinte fato gerador ocorrer ate dezembro tambem poder aderir programa prazo adesao ir ate dezembro ppi permitir contribuinte parcelar debito quitar reducao encargo moratorio pagamento vista reducao ser valor multa juro caso parcelamento ser possivel reduzir valor multa juro adesao ppi ser fazer via internet bastar acessar pagina parcelamento aqui site contribuinte encontrar passo passo adesao ppi assim manual detalhado perguntas respostas sobre aderir programa parcelamento incentivado passo passo comecar desbloqueio senha web ver aqui criar senha web possibilitar acesso on line sistema programa contribuinte dever ler atencao todo instrucao informacao sobre ppi selecionar debito desejar incluir programa simular valor parcelamento visualizar extrato termos adesao final processo formalizar adesao ano anterior ppi oferecer contribuinte diferentes possibilidade parcelamento abatimento vantajoso multa juro municipe poder parcelar divida ate mes ano desde ser respeitar valor minimo parcela r pessoa fisico r pessoa juridico valor cada parcela ser atualizar adicao juro equivalente taxa selic acumular acrescer relativo mes pagamento estar ser efetuar debito simples nacional multa transito contratual indenizacao razao prejuizo causar patrimonio publico ficar programa outro informacao estar disponivel site programa
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\fazenda\2015-12-01-7-67.txtΓ"








   Concilia SP abre oportunidade para contribuinte quitar ou parcelar débitos fiscais com descontos nos juros e multas  Tribunal de Justiça, Governo do Estado de São Paulo e Prefeitura da Capital realizam programa conjunto de conciliação de débitos em execução fiscal    1/12/2015  Os contribuintes
paulistas com débitos em execução fiscal terão uma oportunidade de liquidar ou
parcelar suas dívidas com descontos de multas e juros. No período de 1º a 10 de
dezembro será realizado o Concilia SP, programa que estabelece condições
especiais para conciliação entre contribuintes com ações judiciais referentes a
débitos fiscais com o Governo Estadual e Prefeitura do Município de São Paulo. Todos os
contribuintes com débitos em execução podem se beneficiar das condições
oferecidas pelo Concilia SP.  O Tribunal de Justiça tomará a iniciativa de
enviar intimações para grandes devedores, que serão convocados a comparecer em
audiências de conciliação judicial de débitos com a Procuradoria Geral do
Estado (PGE) e a Procuradoria Geral do Município. A Secretaria da
Fazenda encaminhará notificações a cerca de 150 mil contribuintes com dívidas
tributárias e não tributárias, convocando a se dirigir a uma de suas unidades
de atendimento e regularizar seus débitos.  A Secretaria Municipal de
Finanças e Desenvolvimento Econômico e a Procuradoria Geral do Município também
encaminharão 200 mil avisos a contribuintes. Serão montados
53 pontos de atendimento em todas as unidades da Secretaria da Fazenda no
Estado, que reunirão em um único local representantes do Poder Judiciário, da
Secretaria de Fazenda e da PGE.  Estes postos permanecerão abertos de 1º a
10 de dezembro, das 8 às 18 horas, inclusive no final de semana, para este
esforço conjunto de ações para regularização de débitos. A Prefeitura de São
Paulo realizará o atendimento dos contribuintes municipais em suas próprias
dependências. Durante os dez
dias do programa Concilia SP, representantes do Tribunal de Justiça, da
Secretaria da Fazenda estadual e da PGE estarão à disposição dos contribuintes
interessados em liquidar ou dividir em prestações seus débitos estaduais,
tributários e não tributários. O Poder
Judiciário fará análise e homologação dos acordos e promoverá a baixa imediata
dos processos, nos casos de liquidação. As dívidas fiscais parceladas terão a
ação judicial suspensa até o final do período de pagamento. Para os
contribuintes, o Concilia SP oferece condições especiais para que possa
regularizar ou quitar débitos em execução judicial, estendendo-se também para
os débitos não ajuizados, inclusive não inscritos na dívida ativa. O Poder
Judiciário poderá reduzir o estoque de ações de execução fiscal a partir dos
acordos firmados no programa, reduzindo o nível de litigiosidade. No caso das
administrações estadual e municipal, a ação contribui para o gerenciamento dos
débitos e reforço da arrecadação, em um período de forte desaceleração
econômica. 

 Secretaria
da Fazenda – ICMS e IPVA A Secretaria da
Fazenda estadual obteve autorização do Conselho Nacional de Política Fazendária
(Confaz) para reabrir por um mês o Programa Especial de Parcelamento (PEP) do
ICMS que permite liquidar os débitos em parcela única com redução de 75% no
valor das multas e 60% no valor dos juros incidentes sobre o imposto e multa. 
O PEP prevê também a opção de parcelamento em até 120 meses com redução de 50%
no valor atualizado das multas e juros 40% menores.  O PEP permanecerá
aberto de 16 de novembro a 15 de dezembro de 2015, para atender às solicitações
do programa de Concilia SP. Para realizar a adesão ao programa, as empresas
devem acessar o site 
e efetuar o login no sistema com a mesma senha de acesso utilizada no Posto
Fiscal Eletrônico (PFE).  Em seguida, basta selecionar os débitos que
deseja incluir no PEP. Para os demais
tributos e receitas estaduais, o Governo propôs a renovação da lei do Programa
de Parcelamento de Débitos (PPD) pelo qual o contribuinte pode recolher os
débitos com redução de 75% no valor das multas e de 60% nos juros para
pagamento à vista. Se optar pelo parcelamento, o débito tributário e não
tributário pode ser pago em até 24 parcelas. Para pagamento parcelado, o PPD
prevê redução de 50% nas multas e 40% nos juros de dívidas do Imposto Sobre
Propriedade de Veículos Automotores (IPVA), Imposto sobre a Transmissão “Causa
Mortis” e Doação de Quaisquer Bens e Direitos (ITCMD), taxas de qualquer
espécie e origem, taxa judiciária, multas administrativas de natureza
não-tributária, multas contratuais e multas penais. Secretaria
Municipal de Finanças e Desenvolvimento Econômico Durante o
Concilia SP, os contribuintes em débito com a Prefeitura de São Paulo também
poderão aderir ao Programa de Parcelamento Incentivado (PPI), direcionado aos que
possuem dívidas de tributos e multas municipais, como Imposto Predial
Territorial e Urbano (IPTU), Imposto Sobre Serviços (ISS), Taxa de Resíduos
Sólidos de Saúde (TRSS) ou ainda multas de posturas autuadas pelas
Subprefeituras e demais órgãos, como o PSIU (Programa de Silêncio Urbano).  Como em anos
anteriores, o PPI oferece aos contribuintes diferentes possibilidades de
parcelamento e abatimentos vantajosos de multas e juros. Para pagamento à vista,
a redução é de 75% no valor das multas e 85% dos juros. Em caso de
parcelamento, é possível reduzir 50% o valor de multas e 60% dos juros. Poderão
aderir ao Programa os contribuintes com fatos geradores ocorridos até 31 de
dezembro de 2014. O prazo para adesão teve início em 1º de novembro e termina
dia 14 de dezembro. O munícipe
poderá parcelar a dívida em até 120 meses (10 anos), desde que seja respeitado
o valor mínimo por parcela de R$ 40 para pessoas físicas e de R$ 200 para
pessoas jurídicas. O valor de cada parcela será atualizado pela adição de juros
equivalentes à taxa Selic acumulada, acrescidos de 1% relativos ao mês em que o
pagamento estiver sendo efetuado. Débitos do Simples Nacional, multas de
trânsito e contratuais, e as indenizações em razão de prejuízo causado ao
patrimônio público ficam de fora do programa. Outras informações estão
disponíveis no
site do programa.   Concilia
SP – Postos de Atendimento Municipais     Procuradoria Geral do Município
- Departamento Fiscal (Fisc) Rua Maria Paula, 136 - CEP.
01319-000
(11) 3397-7400 
snj_fiscdepfiscal@prefeitura.sp.gov.br
Horário de atendimento: 2ª a 6ª feira – das 08:30 às 17:00 horas. Praça de Atendimento da
Secretaria Municipal de Finanças e Desenvolvimento Econômico, mediante
agendamento eletrônico prévio no site da Secretaria Vale do Anhangabaú, 206.  Para realizar um agendamento, clique
aqui ou baixe o aplicativo ""Agendamento Eletrônico"".   Concilia
SP – Postos de Atendimento Estaduais      
